Character,Game,Relation,Species
Toad,Dr. Mario World,CHARACTER_IN,Toad
Toad,Mario Kart Tour,CHARACTER_IN,Toad
Toad,Luigi's Mansion 3,CHARACTER_IN,Toad
Toad,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Toad
Toad,Super Mario 3D All-Stars,CHARACTER_IN,Toad
Toad,Mario Kart Live: Home Circuit,CHARACTER_IN,Toad
Toad,Mario Golf: Super Rush,CHARACTER_IN,Toad
Toad,Mario Party Superstars,CHARACTER_IN,Toad
Toad,Mario Strikers: Battle League,CHARACTER_IN,Toad
Toad,Mario vs. Donkey Kong,CHARACTER_IN,Toad
Toad,Super Mario Party Jamboree,CHARACTER_IN,Toad
Toadette,Mario Kart: Double Dash!!,CHARACTER_IN,Toad
Toadette,Paper Mario: The Thousand-Year Door,CHARACTER_IN,Toad
Toadette,Mario Power Tennis,CHARACTER_IN,Toad
Toadette,Mario Party 6,CHARACTER_IN,Toad
Toadette,Mario Party Advance,CHARACTER_IN,Toad
Toadette,Yakuman DS,CHARACTER_IN,Toad
Toadette,Dance Dance Revolution: Mario Mix,CHARACTER_IN,Toad
Toadette,Mario Superstar Baseball,CHARACTER_IN,Toad
Toadette,Mario Party 7,CHARACTER_IN,Toad
Toadette,Mario Party 8,CHARACTER_IN,Toad
Toadette,Mario Kart Arcade GP 2,CHARACTER_IN,Toad
Toadette,Super Mario Galaxy,CHARACTER_IN,Toad
Toadette,Mario Party DS,CHARACTER_IN,Toad
Toadette,Super Smash Bros. Brawl,CHARACTER_IN,Toad
Toadette,Mario Kart Wii,CHARACTER_IN,Toad
Toadette,Mario Super Sluggers,CHARACTER_IN,Toad
Toadette,Mario Party Fushigi no Korokoro Catcher,CHARACTER_IN,Toad
Toadette,New Play Control! Mario Power Tennis,CHARACTER_IN,Toad
Toadette,Mario Golf: World Tour,CHARACTER_IN,Toad
Toadette,Mario Kart 8,CHARACTER_IN,Toad
Toadette,Super Smash Bros. for Wii U,CHARACTER_IN,Toad
Toadette,Captain Toad: Treasure Tracker,CHARACTER_IN,Toad
Toadette,Mario Party 10,CHARACTER_IN,Toad
Toadette,Mario Tennis: Ultra Smash,CHARACTER_IN,Toad
Toadette,Mario & Luigi: Paper Jam,CHARACTER_IN,Toad
Toadette,Super Mario Maker,CHARACTER_IN,Toad
Toadette,Minecraft: Wii U Edition,CHARACTER_IN,Toad
Toadette,Mario Party: Star Rush,CHARACTER_IN,Toad
Toadette,Super Mario Run,CHARACTER_IN,Toad
Toadette,Mario Kart 8 Deluxe,CHARACTER_IN,Toad
Toadette,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Toad
Toadette,Mario + Rabbids Kingdom Battle,CHARACTER_IN,Toad
Toadette,Super Mario Odyssey,CHARACTER_IN,Toad
Toadette,Mario Party: The Top 100,CHARACTER_IN,Toad
Toadette,Minecraft: New Nintendo 3DS Edition,CHARACTER_IN,Toad
Toadette,Minecraft: Bedrock Edition,CHARACTER_IN,Toad
Toadette,Mario Tennis Aces,CHARACTER_IN,Toad
Toadette,Captain Toad: Treasure Tracker,CHARACTER_IN,Toad
Toadette,Super Mario Party,CHARACTER_IN,Toad
Toadette,Super Smash Bros. Ultimate,CHARACTER_IN,Toad
Toadette,New Super Mario Bros. U Deluxe,CHARACTER_IN,Toad
Toadette,Super Mario Maker 2,CHARACTER_IN,Toad
Toadette,Dr. Mario World,CHARACTER_IN,Toad
Toadette,Mario Kart Tour,CHARACTER_IN,Toad
Toadette,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Toad
Toadette,Super Mario 3D All-Stars,CHARACTER_IN,Toad
Toadette,Super Mario 3D World + Bowser's Fury,CHARACTER_IN,Toad
Toadette,Mario Golf: Super Rush,CHARACTER_IN,Toad
Toadette,WarioWare: Get It Together!,CHARACTER_IN,Toad
Toadette,Mario Party Superstars,CHARACTER_IN,Toad
Toadette,Mario + Rabbids Sparks of Hope,CHARACTER_IN,Toad
Toadette,Super Mario Bros. Wonder,CHARACTER_IN,Toad
Toadette,Super Mario Party Jamboree,CHARACTER_IN,Toad
Toadette,Mario Kart World,CHARACTER_IN,Toad
Vector the Crocodile,Mario & Sonic at the Olympic Games,CHARACTER_IN,Crocodile
Vector the Crocodile,Mario & Sonic at the Olympic Games,CHARACTER_IN,Crocodile
Vector the Crocodile,Super Smash Bros. Brawl,CHARACTER_IN,Crocodile
Vector the Crocodile,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Crocodile
Vector the Crocodile,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Crocodile
Vector the Crocodile,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Crocodile
Vector the Crocodile,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Crocodile
Vector the Crocodile,Mario & Sonic at the Sochi 2014 Olympic Winter Games,CHARACTER_IN,Crocodile
Vector the Crocodile,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Crocodile
Vector the Crocodile,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Crocodile
Vector the Crocodile,Mario & Sonic at the Rio 2016 Olympic Games Arcade Edition,CHARACTER_IN,Crocodile
Vector the Crocodile,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Crocodile
Vector the Crocodile,Super Smash Bros. Ultimate,CHARACTER_IN,Crocodile
Vector the Crocodile,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Crocodile
Wart,Yume Kōjō: Doki Doki Panic,CHARACTER_IN,Toad
Wart,Super Mario Bros. 2,CHARACTER_IN,Toad
Wart,The Legend of Zelda: Link's Awakening,CHARACTER_IN,Toad
Wart,Super Mario All-Stars,CHARACTER_IN,Toad
Wart,Super Mario All-Stars + Super Mario World,CHARACTER_IN,Toad
Wart,BS Super Mario USA,CHARACTER_IN,Toad
Wart,The Legend of Zelda: Link's Awakening DX,CHARACTER_IN,Toad
Wart,Super Mario Advance,CHARACTER_IN,Toad
Wart,Super Mario All-Stars Limited Edition,CHARACTER_IN,Toad
Wart,NES Remix 2,CHARACTER_IN,Toad
Wart,NES Remix Pack,CHARACTER_IN,Toad
Wart,Ultimate NES Remix,CHARACTER_IN,Toad
Wart,Paper Mario: Color Splash,CHARACTER_IN,Toad
Wart,Super Smash Bros. Ultimate,CHARACTER_IN,Toad
Wart,The Legend of Zelda: Link's Awakening,CHARACTER_IN,Toad
Wart,Super Mario Maker 2 (version 3.0.0),CHARACTER_IN,Toad
Wart,Game & Watch: The Legend of Zelda,CHARACTER_IN,Toad
Wart,Nintendo World Championships: NES Edition,CHARACTER_IN,Toad
Waluigi,Mario Tennis,CHARACTER_IN,Human
Waluigi,Mario Tennis,CHARACTER_IN,Human
Waluigi,Mario Party 3,CHARACTER_IN,Human
Waluigi,Super Smash Bros. Melee,CHARACTER_IN,Human
Waluigi,Mario Party 4,CHARACTER_IN,Human
Waluigi,Game & Watch Gallery 4,CHARACTER_IN,Human
Waluigi,Mario Party-e,CHARACTER_IN,Human
Waluigi,Mario Golf: Toadstool Tour,CHARACTER_IN,Human
Waluigi,Mario Kart: Double Dash!!,CHARACTER_IN,Human
Waluigi,Mario Party 5,CHARACTER_IN,Human
Waluigi,Mario Golf: Advance Tour,CHARACTER_IN,Human
Waluigi,Super Mario Fushigi no Korokoro Party,CHARACTER_IN,Human
Waluigi,Mario Power Tennis,CHARACTER_IN,Human
Waluigi,Mario Party 6,CHARACTER_IN,Human
Waluigi,Yakuman DS,CHARACTER_IN,Human
Waluigi,Dance Dance Revolution: Mario Mix,CHARACTER_IN,Human
Waluigi,Mario Superstar Baseball,CHARACTER_IN,Human
Waluigi,Mario Tennis: Power Tour,CHARACTER_IN,Human
Waluigi,Super Mario Fushigi no Korokoro Party 2,CHARACTER_IN,Human
Waluigi,Mario Kart Arcade GP,CHARACTER_IN,Human
Waluigi,Mario Party 7,CHARACTER_IN,Human
Waluigi,Mario Kart DS,CHARACTER_IN,Human
Waluigi,Super Mario Strikers,CHARACTER_IN,Human
Waluigi,Mario Hoops 3-on-3,CHARACTER_IN,Human
Waluigi,Mario Kart Arcade GP 2,CHARACTER_IN,Human
Waluigi,Mario Strikers Charged,CHARACTER_IN,Human
Waluigi,Mario Party 8,CHARACTER_IN,Human
Waluigi,Itadaki Street DS,CHARACTER_IN,Human
Waluigi,Mario & Sonic at the Olympic Games,CHARACTER_IN,Human
Waluigi,Mario Party DS,CHARACTER_IN,Human
Waluigi,Mario & Sonic at the Olympic Games,CHARACTER_IN,Human
Waluigi,Super Smash Bros. Brawl,CHARACTER_IN,Human
Waluigi,Mario Kart Wii,CHARACTER_IN,Human
Waluigi,Mario Super Sluggers,CHARACTER_IN,Human
Waluigi,New Play Control! Mario Power Tennis,CHARACTER_IN,Human
Waluigi,Mario Party Fushigi no Korokoro Catcher,CHARACTER_IN,Human
Waluigi,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Human
Waluigi,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Human
Waluigi,Mario Sports Mix,CHARACTER_IN,Human
Waluigi,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Human
Waluigi,Mario Kart 7,CHARACTER_IN,Human
Waluigi,Fortune Street,CHARACTER_IN,Human
Waluigi,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Human
Waluigi,Mario Party 9,CHARACTER_IN,Human
Waluigi,Mario Party Whirling Carnival,CHARACTER_IN,Human
Waluigi,StreetPass Mii Plaza,CHARACTER_IN,Human
Waluigi,Mario Tennis Open,CHARACTER_IN,Human
Waluigi,Mario Kart Arcade GP DX,CHARACTER_IN,Human
Waluigi,Mario & Sonic at the Sochi 2014 Olympic Winter Games,CHARACTER_IN,Human
Waluigi,Mario Party: Island Tour,CHARACTER_IN,Human
Waluigi,Mario Golf: World Tour,CHARACTER_IN,Human
Waluigi,Mario Kart 8,CHARACTER_IN,Human
Waluigi,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Human
Waluigi,Super Smash Bros. for Wii U,CHARACTER_IN,Human
Waluigi,Mario Party 10,CHARACTER_IN,Human
Waluigi,Super Mario Maker,CHARACTER_IN,Human
Waluigi,Mario Tennis: Ultra Smash,CHARACTER_IN,Human
Waluigi,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Human
Waluigi,Minecraft: Wii U Edition,CHARACTER_IN,Human
Waluigi,Mario & Sonic at the Rio 2016 Olympic Games Arcade Edition,CHARACTER_IN,Human
Waluigi,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Human
Waluigi,Mario Party Fushigi no Challenge World,CHARACTER_IN,Human
Waluigi,Mario Party: Star Rush,CHARACTER_IN,Human
Waluigi,Mario Sports Superstars,CHARACTER_IN,Human
Waluigi,Mario Kart 8 Deluxe,CHARACTER_IN,Human
Waluigi,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Human
Waluigi,Hey! Pikmin,CHARACTER_IN,Human
Waluigi,Mario + Rabbids Kingdom Battle,CHARACTER_IN,Human
Waluigi,Mario Party: The Top 100,CHARACTER_IN,Human
Waluigi,Minecraft: New Nintendo 3DS Edition,CHARACTER_IN,Human
Waluigi,Minecraft: Bedrock Edition,CHARACTER_IN,Human
Waluigi,Mario Tennis Aces,CHARACTER_IN,Human
Waluigi,Super Mario Party,CHARACTER_IN,Human
Waluigi,Super Smash Bros. Ultimate,CHARACTER_IN,Human
Waluigi,Dr. Mario World,CHARACTER_IN,Human
Waluigi,Mario Kart Tour,CHARACTER_IN,Human
Waluigi,Luigi's Mansion 3,CHARACTER_IN,Human
Waluigi,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Human
Waluigi,Mario & Sonic at the Olympic Games Tokyo 2020 - Arcade Edition,CHARACTER_IN,Human
Waluigi,Mario Golf: Super Rush,CHARACTER_IN,Human
Waluigi,Mario Party Superstars,CHARACTER_IN,Human
Waluigi,Mario Strikers: Battle League,CHARACTER_IN,Human
Waluigi,Super Mario Party Jamboree,CHARACTER_IN,Human
Wave the Swallow,Super Smash Bros. Brawl,CHARACTER_IN,Swallow
Wave the Swallow,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Swallow
Wave the Swallow,Mario & Sonic at the Sochi 2014 Olympic Winter Games,CHARACTER_IN,Swallow
Wave the Swallow,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Swallow
Wave the Swallow,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Swallow
Wendy O. Koopa,Super Mario Bros. 3,CHARACTER_IN,Koopa
Wendy O. Koopa,Super Mario World,CHARACTER_IN,Koopa
Wendy O. Koopa,Mario is Missing!,CHARACTER_IN,Koopa
Wendy O. Koopa,Yoshi's Safari,CHARACTER_IN,Koopa
Wendy O. Koopa,Super Mario All-Stars,CHARACTER_IN,Koopa
Wendy O. Koopa,Super Mario All-Stars + Super Mario World,CHARACTER_IN,Koopa
Wendy O. Koopa,Hotel Mario,CHARACTER_IN,Koopa
Wendy O. Koopa,Super Mario World: Super Mario Advance 2,CHARACTER_IN,Koopa
Wendy O. Koopa,Super Mario Advance 4: Super Mario Bros. 3,CHARACTER_IN,Koopa
Wendy O. Koopa,Mario & Luigi: Superstar Saga,CHARACTER_IN,Koopa
Wendy O. Koopa,New Super Mario Bros. Wii,CHARACTER_IN,Koopa
Wendy O. Koopa,Super Mario All-Stars Limited Edition,CHARACTER_IN,Koopa
Wendy O. Koopa,New Super Mario Bros. 2,CHARACTER_IN,Koopa
Wendy O. Koopa,New Super Mario Bros. U,CHARACTER_IN,Koopa
Wendy O. Koopa,New Super Luigi U,CHARACTER_IN,Koopa
Wendy O. Koopa,Mario Kart 8,CHARACTER_IN,Koopa
Wendy O. Koopa,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Koopa
Wendy O. Koopa,Super Smash Bros. for Wii U,CHARACTER_IN,Koopa
Wendy O. Koopa,Nintendo Badge Arcade,CHARACTER_IN,Koopa
Wendy O. Koopa,Puzzle & Dragons: Super Mario Bros. Edition,CHARACTER_IN,Koopa
Wendy O. Koopa,Mario & Luigi: Paper Jam,CHARACTER_IN,Koopa
Wendy O. Koopa,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Koopa
Wendy O. Koopa,Minecraft: Wii U Edition,CHARACTER_IN,Koopa
Wendy O. Koopa,Paper Mario: Color Splash,CHARACTER_IN,Koopa
Wendy O. Koopa,Mario Kart 8 Deluxe,CHARACTER_IN,Koopa
Wendy O. Koopa,Minecraft: Nintendo Switch Edition,CHARACTER_IN,Koopa
Wendy O. Koopa,Mario & Luigi: Superstar Saga + Bowser's Minions,CHARACTER_IN,Koopa
Wendy O. Koopa,Minecraft: New Nintendo 3DS Edition,CHARACTER_IN,Koopa
Wendy O. Koopa,Minecraft: Bedrock Edition,CHARACTER_IN,Koopa
Wendy O. Koopa,Super Smash Bros. Ultimate,CHARACTER_IN,Koopa
Wendy O. Koopa,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,CHARACTER_IN,Koopa
Wendy O. Koopa,New Super Mario Bros. U Deluxe,CHARACTER_IN,Koopa
Wendy O. Koopa,Dr. Mario World,CHARACTER_IN,Koopa
Wendy O. Koopa,Mario Kart Tour,CHARACTER_IN,Koopa
Wendy O. Koopa,Mario & Sonic at the Olympic Games Tokyo 2020,CHARACTER_IN,Koopa
Wendy O. Koopa,Super Mario Maker 2 (version 3.0.0),CHARACTER_IN,Koopa
Wendy O. Koopa,Mario Kart Live: Home Circuit,CHARACTER_IN,Koopa
Wendy O. Koopa,Nintendo World Championships: NES Edition,CHARACTER_IN,Koopa
Wrinkly Kong,Donkey Kong Country 2: Diddy's Kong Quest,CHARACTER_IN,Kong;Ghost
Wrinkly Kong,Donkey Kong Land 2,CHARACTER_IN,Kong;Ghost
Wrinkly Kong,Donkey Kong Country 3: Dixie Kong's Double Trouble!,CHARACTER_IN,Kong;Ghost
Wrinkly Kong,Donkey Kong Land III,CHARACTER_IN,Kong;Ghost
Wrinkly Kong,Donkey Kong 64,CHARACTER_IN,Kong;Ghost
Wrinkly Kong,Donkey Kong GB: Dinky Kong & Dixie Kong (port),CHARACTER_IN,Kong;Ghost
Wrinkly Kong,Donkey Kong Country 2 (remake),CHARACTER_IN,Kong;Ghost
Wrinkly Kong,DK: King of Swing,CHARACTER_IN,Kong;Ghost
Wrinkly Kong,Donkey Kong Country 3 (remake),CHARACTER_IN,Kong;Ghost
Wrinkly Kong,Donkey Kong Barrel Blast,CHARACTER_IN,Kong;Ghost
Wrinkly Kong,DK: Jungle Climber,CHARACTER_IN,Kong;Ghost
Wrinkly Kong,Super Smash Bros. Brawl,CHARACTER_IN,Kong;Ghost
Wrinkly Kong,Super Smash Bros. for Wii U,CHARACTER_IN,Kong;Ghost
Wrinkly Kong,Super Smash Bros. Ultimate,CHARACTER_IN,Kong;Ghost
Young Cricket,WarioWare: Smooth Moves,CHARACTER_IN,Human
Young Cricket,Super Smash Bros. Brawl,CHARACTER_IN,Human
Young Cricket,WarioWare: D.I.Y.,CHARACTER_IN,Human
Young Cricket,Rhythm Heaven Fever,CHARACTER_IN,Human
Young Cricket,Game & Wario,CHARACTER_IN,Human
Young Cricket,Rhythm Heaven Megamix,CHARACTER_IN,Human
Young Cricket,WarioWare Gold,CHARACTER_IN,Human
Young Cricket,Super Smash Bros. Ultimate,CHARACTER_IN,Human
Young Cricket,WarioWare: Get It Together!,CHARACTER_IN,Human
Young Cricket,Tetris 99,CHARACTER_IN,Human
Young Cricket,WarioWare: Move It!,CHARACTER_IN,Human
Yoshi,Super Mario World,CHARACTER_IN,Yoshi
Yoshi,Mario Roulette,CHARACTER_IN,Yoshi
Yoshi,Yoshi,CHARACTER_IN,Yoshi
Yoshi,Super Mario Bros. (pinball),CHARACTER_IN,Yoshi
Yoshi,Mario Paint,CHARACTER_IN,Yoshi
Yoshi,Super Mario Kart,CHARACTER_IN,Yoshi
Yoshi,Terebi Denwa: Super Mario World,CHARACTER_IN,Yoshi
Yoshi,Yoshi's Cookie,CHARACTER_IN,Yoshi
Yoshi,Mario is Missing!,CHARACTER_IN,Yoshi
Yoshi,Mario is Missing!,CHARACTER_IN,Yoshi
Yoshi,Mario is Missing!,CHARACTER_IN,Yoshi
Yoshi,Mario Undōkai,CHARACTER_IN,Yoshi
Yoshi,Super Mario World,CHARACTER_IN,Yoshi
Yoshi,Būbū Mario,CHARACTER_IN,Yoshi
Yoshi,Yoshi's Safari,CHARACTER_IN,Yoshi
Yoshi,Mario & Wario,CHARACTER_IN,Yoshi
Yoshi,Mario's Time Machine,CHARACTER_IN,Yoshi
Yoshi,Mario's Early Years! Fun with Letters,CHARACTER_IN,Yoshi
Yoshi,Mario's Time Machine,CHARACTER_IN,Yoshi
Yoshi,Yoshi no Cookie: Kuruppon Oven de Cookie,CHARACTER_IN,Yoshi
Yoshi,Mario's Early Years! Preschool Fun,CHARACTER_IN,Yoshi
Yoshi,Super Mario All-Stars + Super Mario World,CHARACTER_IN,Yoshi
Yoshi,Mario Bowl,CHARACTER_IN,Yoshi
Yoshi,Mario's Game Gallery / Mario's FUNdamentals,CHARACTER_IN,Yoshi
Yoshi,Mario's Tennis,CHARACTER_IN,Yoshi
Yoshi,Super Mario World 2: Yoshi's Island,CHARACTER_IN,Yoshi
Yoshi,Mario Clash,CHARACTER_IN,Yoshi
Yoshi,Donkey Kong Country 2: Diddy's Kong Quest,CHARACTER_IN,Yoshi
Yoshi,Super Mario Attack,CHARACTER_IN,Yoshi
Yoshi,Super Mario RPG: Legend of the Seven Stars,CHARACTER_IN,Yoshi
Yoshi,Super Mario 64,CHARACTER_IN,Yoshi
Yoshi,Tetris Attack,CHARACTER_IN,Yoshi
Yoshi,Donkey Kong Land 2,CHARACTER_IN,Yoshi
Yoshi,Mario Kart 64,CHARACTER_IN,Yoshi
Yoshi,Game & Watch Gallery,CHARACTER_IN,Yoshi
Yoshi,Excitebike: Bun Bun Mario Battle,CHARACTER_IN,Yoshi
Yoshi,Mario Paint: BS Ban,CHARACTER_IN,Yoshi
Yoshi,BS Mario Paint: Yuushou Naizou Ban,CHARACTER_IN,Yoshi
Yoshi,Game & Watch Gallery 2,CHARACTER_IN,Yoshi
Yoshi,Yoshi's Story,CHARACTER_IN,Yoshi
Yoshi,Mario no Photopi,CHARACTER_IN,Yoshi
Yoshi,Mario Party,CHARACTER_IN,Yoshi
Yoshi,Super Smash Bros.,CHARACTER_IN,Yoshi
Yoshi,Super Mario Bros. Deluxe,CHARACTER_IN,Yoshi
Yoshi,Mario Golf,CHARACTER_IN,Yoshi
Yoshi,Game & Watch Gallery 3,CHARACTER_IN,Yoshi
Yoshi,Mario Golf,CHARACTER_IN,Yoshi
Yoshi,Mario Artist: Paint Studio,CHARACTER_IN,Yoshi
Yoshi,Mario Party 2,CHARACTER_IN,Yoshi
Yoshi,Mario Tennis,CHARACTER_IN,Yoshi
Yoshi,Paper Mario,CHARACTER_IN,Yoshi
Yoshi,Mario Artist: Polygon Studio,CHARACTER_IN,Yoshi
Yoshi,Mario Party 3,CHARACTER_IN,Yoshi
Yoshi,Mario Tennis,CHARACTER_IN,Yoshi
Yoshi,Super Mario Advance,CHARACTER_IN,Yoshi
Yoshi,Mobile Golf,CHARACTER_IN,Yoshi
Yoshi,Mario Kart: Super Circuit,CHARACTER_IN,Yoshi
Yoshi,Mario Family,CHARACTER_IN,Yoshi
Yoshi,Super Smash Bros. Melee,CHARACTER_IN,Yoshi
Yoshi,Super Mario World: Super Mario Advance 2,CHARACTER_IN,Yoshi
Yoshi,Super Mario Sunshine,CHARACTER_IN,Yoshi
Yoshi,Yoshi's Island: Super Mario Advance 3,CHARACTER_IN,Yoshi
Yoshi,Mario Party 4,CHARACTER_IN,Yoshi
Yoshi,Game & Watch Gallery 4,CHARACTER_IN,Yoshi
Yoshi,Nintendo Puzzle Collection,CHARACTER_IN,Yoshi
Yoshi,Mario Party-e,CHARACTER_IN,Yoshi
Yoshi,Mario Golf: Toadstool Tour,CHARACTER_IN,Yoshi
Yoshi,Mario Kart: Double Dash!!,CHARACTER_IN,Yoshi
Yoshi,Mario Party 5,CHARACTER_IN,Yoshi
Yoshi,Mario & Luigi: Superstar Saga,CHARACTER_IN,Yoshi
Yoshi,Donkey Konga,CHARACTER_IN,Yoshi
Yoshi,Mario Golf: Advance Tour,CHARACTER_IN,Yoshi
Yoshi,Donkey Kong Country 2,CHARACTER_IN,Yoshi
Yoshi,Donkey Konga 2,CHARACTER_IN,Yoshi
Yoshi,Super Mario Fushigi no Korokoro Party,CHARACTER_IN,Yoshi
Yoshi,Mario Power Tennis,CHARACTER_IN,Yoshi
Yoshi,Mario Party 6,CHARACTER_IN,Yoshi
Yoshi,Super Mario 64 DS,CHARACTER_IN,Yoshi
Yoshi,Yoshi Topsy-Turvy,CHARACTER_IN,Yoshi
Yoshi,Mario Party Advance,CHARACTER_IN,Yoshi
Yoshi,Yoshi Touch & Go,CHARACTER_IN,Yoshi
Yoshi,Yakuman DS,CHARACTER_IN,Yoshi
Yoshi,Mario Superstar Baseball,CHARACTER_IN,Yoshi
Yoshi,Mario Tennis: Power Tour,CHARACTER_IN,Yoshi
Yoshi,Mario Kart Arcade GP,CHARACTER_IN,Yoshi
Yoshi,Super Mario Fushigi no Korokoro Party 2,CHARACTER_IN,Yoshi
Yoshi,Mario Party 7,CHARACTER_IN,Yoshi
Yoshi,Mario Kart DS,CHARACTER_IN,Yoshi
Yoshi,Super Mario Strikers,CHARACTER_IN,Yoshi
Yoshi,Mario & Luigi: Partners in Time,CHARACTER_IN,Yoshi
Yoshi,Tetris DS,CHARACTER_IN,Yoshi
Yoshi,New Super Mario Bros.,CHARACTER_IN,Yoshi
Yoshi,Mario Hoops 3-on-3,CHARACTER_IN,Yoshi
Yoshi,Yoshi's Island DS,CHARACTER_IN,Yoshi
Yoshi,Mario Kart Arcade GP 2,CHARACTER_IN,Yoshi
Yoshi,Mario Strikers Charged,CHARACTER_IN,Yoshi
Yoshi,Mario Party 8,CHARACTER_IN,Yoshi
Yoshi,Mario & Sonic at the Olympic Games,CHARACTER_IN,Yoshi
Yoshi,Mario Party DS,CHARACTER_IN,Yoshi
Yoshi,Itadaki Street DS,CHARACTER_IN,Yoshi
Yoshi,Mario & Sonic at the Olympic Games,CHARACTER_IN,Yoshi
Yoshi,Super Smash Bros. Brawl,CHARACTER_IN,Yoshi
Yoshi,Mario Kart Wii,CHARACTER_IN,Yoshi
Yoshi,Mario Super Sluggers,CHARACTER_IN,Yoshi
Yoshi,Mario Party Fushigi no Korokoro Catcher,CHARACTER_IN,Yoshi
Yoshi,New Play Control! Mario Power Tennis,CHARACTER_IN,Yoshi
Yoshi,WarioWare: D.I.Y.,CHARACTER_IN,Yoshi
Yoshi,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Yoshi
Yoshi,Mario & Sonic at the Olympic Winter Games,CHARACTER_IN,Yoshi
Yoshi,New Super Mario Bros. Wii,CHARACTER_IN,Yoshi
Yoshi,Super Mario Galaxy 2,CHARACTER_IN,Yoshi
Yoshi,Mario Sports Mix,CHARACTER_IN,Yoshi
Yoshi,New Super Mario Bros. Wii Coin World,CHARACTER_IN,Yoshi
Yoshi,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Yoshi
Yoshi,Mario Kart 7,CHARACTER_IN,Yoshi
Yoshi,Fortune Street,CHARACTER_IN,Yoshi
Yoshi,Mario & Sonic at the London 2012 Olympic Games,CHARACTER_IN,Yoshi
Yoshi,Mario Party 9,CHARACTER_IN,Yoshi
Yoshi,Mario Tennis Open,CHARACTER_IN,Yoshi
Yoshi,New Super Mario Bros. U,CHARACTER_IN,Yoshi
Yoshi,New Super Luigi U,CHARACTER_IN,Yoshi
Yoshi,Mario & Luigi: Dream Team,CHARACTER_IN,Yoshi
Yoshi,Mario Kart Arcade GP DX,CHARACTER_IN,Yoshi
Yoshi,Mario Party Fushigi no Korokoro Catcher 2,CHARACTER_IN,Yoshi
Yoshi,Mario & Sonic at the Sochi 2014 Olympic Winter Games,CHARACTER_IN,Yoshi
Yoshi,Mario Party: Island Tour,CHARACTER_IN,Yoshi
Yoshi,Yoshi's New Island,CHARACTER_IN,Yoshi
Yoshi,Mario Golf: World Tour,CHARACTER_IN,Yoshi
Yoshi,Mario Kart 8,CHARACTER_IN,Yoshi
Yoshi,Super Smash Bros. for Nintendo 3DS,CHARACTER_IN,Yoshi
Yoshi,Super Smash Bros. for Wii U,CHARACTER_IN,Yoshi
Yoshi,Nintendo Badge Arcade,CHARACTER_IN,Yoshi
Yoshi,Mario Party 10,CHARACTER_IN,Yoshi
Yoshi,Puzzle & Dragons: Super Mario Bros. Edition,CHARACTER_IN,Yoshi
Yoshi,Yoshi's Woolly World,CHARACTER_IN,Yoshi
Yoshi,Super Mario Maker,CHARACTER_IN,Yoshi
Yoshi,Mario Tennis: Ultra Smash,CHARACTER_IN,Yoshi
Yoshi,Mario & Luigi: Paper Jam,CHARACTER_IN,Yoshi
Yoshi,Minecraft: Wii U Edition,CHARACTER_IN,Yoshi
Yoshi,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Yoshi
Yoshi,Mario & Sonic at the Rio 2016 Olympic Games Arcade Edition,CHARACTER_IN,Yoshi
Yoshi,Mario & Sonic at the Rio 2016 Olympic Games,CHARACTER_IN,Yoshi
Yoshi,Mario Party Challenge World,CHARACTER_IN,Yoshi
Yoshi,Paper Mario: Color Splash,CHARACTER_IN,Yoshi
Yoshi,Mario Party: Star Rush,CHARACTER_IN,Yoshi
Yoshi,Super Mario Maker for Nintendo 3DS,CHARACTER_IN,Yoshi
Yoshi,Super Mario Run,CHARACTER_IN,Yoshi
